yugene_value	probe_id	sample_id	ds_id	chip_type	x_position
0.993156540092	ILMN_2038778	4380071023_D	3000	6	195
0.992857219116	213453_x_at	GSM1580577	6595	16	196
0.992813870375	217398_x_at	GSM971366	6183	56	197
0.992749412462	212581_x_at	GSM656436	5041	16	198
0.992747670445	213453_x_at	GSM590402	6005	16	199
0.992724004215	212581_x_at	GSM119625	6190	16	200
0.992605189669	ILMN_1343295	7018879014_K	6454	73	201
0.992598171053	212581_x_at	GSM1377988	6347	16	202
0.992578812845	217398_x_at	GSM656436	5041	16	203
0.992553883684	ILMN_2038778	GSM381624	5008	6	204
0.992546666789	213453_x_at	GSM340083	6120	16	205
0.992478866189	217398_x_at	GSM310854	5027	16	206
0.992444212771	217398_x_at	GSM378830	5013	16	207
0.992422766649	ILMN_2038778	6991010045_K	6646	73	208
0.992273370976	ILMN_2038778	GSM381616	5008	6	209
0.992261423364	212581_x_at	GSM997918	6123	16	210
0.992230045806	217398_x_at	050903_M7_48h_HG-U1133A	6277	51	211
0.992220100473	ILMN_2038778	9252616058_L	6646	73	212
0.992199524855	212581_x_at	050607_D13_4h_HG-U133A	6277	51	213
0.992176870258	ILMN_2038778	6898376057_C	6646	73	214
0.992113192463	ILMN_2038778	GSM1017905	6723	73	215
0.992085777803	212581_x_at	GSM637772.cel	5002	36	216
0.992071626265	ILMN_1343295	GSM928763	6208	6	217
0.992059861782	212581_x_at	CDM2	6053	16	218
0.992049754332	213453_x_at	GSM971408	6183	56	219
0.992024765092	213453_x_at	Neuro-Zhang-d6EB_pool3-HGU133_2	6047	16	220
0.9919311658	ILMN_2038778	9461595026_L	6273	73	221
0.991928160461	ILMN_2038778	6898368069_G	6646	73	222
0.991915447108	213453_x_at	GSM1289026	6393	16	223
0.991888183627	217398_x_at	GSM184656	6254	16	224
0.991640702278	ILMN_2038778	GSM640601	6058	66	225
0.991584290082	212581_x_at	GSM595335	6338	36	226
0.991577460859	217398_x_at	GSM881047	6265	16	227
0.99147860878	217398_x_at	GSM624087	6000	16	228
0.991360043816	213453_x_at	GSM1210405	6339	16	229
0.991334508371	213453_x_at	GSM551201	6242	16	230
0.991263883051	213453_x_at	GSM1182333	6413	16	231
0.991241846322	212581_x_at	GSM366229	6329	16	232
0.991178415594	212581_x_at	GSM579902	6056	16	233
0.991175794958	7953385	GSM999023	6252	46	234
0.991169494281	ILMN_1343295	GSM1082825	6253	73	235
0.991158722451	212581_x_at	GSM402717	6165	16	236
0.99102556524	ILMN_2038778	GSM1082819	6253	73	237
0.9909083447	217398_x_at	GSM971404	6183	56	238
0.990877234293	ILMN_2038778	GSM517019	6001	7	239
0.990814315367	217398_x_at	GSM579911	6056	16	240
0.990726492058	213453_x_at	GSM501003	5018	16	241
